person_age,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,credit_score,loan_status
33.0,162993.0,10,MORTGAGE,20129.0,17.09,641,0
28.0,60962.0,3,RENT,2800.0,7.69,563,0
22.0,44223.0,0,RENT,6000.0,7.51,639,0
25.0,78910.0,5,RENT,7000.0,14.29,662,0
31.0,300785.0,12,RENT,20000.0,12.8,644,0
26.0,144843.0,7,MORTGAGE,6000.0,11.01,689,0
22.0,51850.0,0,RENT,8500.0,7.58,618,0
24.0,47053.0,3,RENT,4000.0,8.4,596,0
33.0,130954.0,12,MORTGAGE,3010.0,11.27,670,0
25.0,47293.0,1,RENT,8000.0,6.03,657,0
26.0,42681.0,2,RENT,2000.0,10.46,647,0
26.0,36695.0,3,OWN,7500.0,11.14,659,0
34.0,133516.0,15,RENT,10000.0,10.0,726,0
28.0,55616.0,0,MORTGAGE,7500.0,10.27,690,0
22.0,64720.0,0,OWN,2117.0,7.19,626,0
34.0,58375.0,10,RENT,1500.0,11.46,696,0
29.0,59635.0,9,RENT,11042.0,5.82,670,0
27.0,58434.0,6,RENT,10070.0,10.54,660,0
27.0,92395.0,5,MORTGAGE,13488.0,9.47,553,0
23.0,97218.0,0,RENT,9000.0,7.5,606,0
41.0,46309.0,21,RENT,8875.0,19.03,654,0
28.0,43171.0,6,RENT,4800.0,11.62,669,0
25.0,162996.0,4,MORTGAGE,25000.0,8.08,675,0
38.0,47363.0,15,RENT,1000.0,11.83,616,0
26.0,134182.0,2,MORTGAGE,15000.0,13.29,670,0
27.0,84971.0,7,RENT,6885.0,6.4,571,0
25.0,31136.0,0,RENT,2500.0,11.32,584,0
24.0,60914.0,2,RENT,5000.0,10.33,616,0
37.0,63498.0,13,MORTGAGE,6500.0,10.14,655,0
26.0,84532.0,3,MORTGAGE,14000.0,12.3,550,0
46.0,72851.0,20,RENT,15000.0,15.24,694,0
23.0,67267.0,0,RENT,4800.0,11.6,694,0
29.0,109379.0,6,MORTGAGE,21000.0,12.42,548,0
28.0,41689.0,8,RENT,5500.0,13.17,666,0
25.0,58358.0,3,MORTGAGE,3025.0,11.25,584,0
26.0,87486.0,5,MORTGAGE,4000.0,9.27,574,0
23.0,61307.0,0,MORTGAGE,5312.0,13.79,561,0
23.0,70655.0,0,RENT,10000.0,8.31,655,0
52.0,40284.0,32,RENT,8656.0,8.21,636,0
25.0,57736.0,0,RENT,6000.0,10.63,645,0
25.0,252700.0,2,MORTGAGE,12646.0,11.5,581,0
23.0,60405.0,0,MORTGAGE,10000.0,14.27,671,0
24.0,36782.0,0,RENT,8402.0,14.64,673,0
26.0,49999.0,3,RENT,5600.0,16.41,633,0
26.0,32729.0,3,RENT,4750.0,12.37,647,0
24.0,103197.0,3,MORTGAGE,20000.0,12.25,703,0
24.0,46735.0,4,MORTGAGE,6208.0,8.66,611,0
31.0,72952.0,4,MORTGAGE,7000.0,10.17,711,0
22.0,110696.0,1,RENT,8000.0,8.44,671,0
34.0,35858.0,11,RENT,5000.0,10.36,677,0
31.0,132900.0,7,MORTGAGE,6000.0,6.93,726,0
25.0,73049.0,4,MORTGAGE,4000.0,9.65,640,0
24.0,32949.0,0,RENT,2506.0,6.87,650,0
58.0,29747.0,33,RENT,6000.0,8.75,602,0
27.0,90044.0,4,MORTGAGE,12022.0,13.19,621,0
24.0,84997.0,0,MORTGAGE,17677.0,11.35,664,0
31.0,34064.0,8,RENT,3000.0,12.95,696,0
27.0,198563.0,4,RENT,10000.0,7.87,630,0
25.0,102928.0,4,MORTGAGE,4000.0,7.83,613,0
29.0,41497.0,4,MORTGAGE,12000.0,7.15,696,0
27.0,111171.0,3,MORTGAGE,6000.0,7.83,618,0
25.0,54931.0,4,RENT,8000.0,11.83,601,0
24.0,73274.0,0,RENT,5860.0,8.17,659,0
27.0,44526.0,3,RENT,1443.0,13.08,522,0
26.0,144944.0,2,MORTGAGE,25000.0,10.86,594,0
24.0,102905.0,5,MORTGAGE,2840.0,6.85,672,0
27.0,38624.0,5,MORTGAGE,11261.0,8.15,585,0
25.0,59559.0,1,MORTGAGE,23225.0,14.98,584,0
24.0,57279.0,0,RENT,4000.0,11.36,676,0
24.0,85269.0,0,RENT,11000.0,7.79,589,0
34.0,70335.0,11,RENT,9375.0,12.51,724,0
24.0,44337.0,5,MORTGAGE,5283.0,8.74,627,0
24.0,78950.0,1,RENT,14000.0,11.65,614,0
27.0,37158.0,4,RENT,5000.0,6.81,713,0
33.0,169203.0,11,MORTGAGE,15000.0,16.75,697,0
26.0,45194.0,2,RENT,2500.0,8.07,702,0
29.0,66644.0,8,MORTGAGE,6500.0,10.2,664,0
28.0,64864.0,3,MORTGAGE,10750.0,12.21,680,0
28.0,43447.0,6,MORTGAGE,4000.0,12.01,651,0
31.0,56487.0,9,RENT,8875.0,10.77,599,0
28.0,78951.0,4,MORTGAGE,7000.0,11.44,616,0
25.0,60942.0,2,RENT,9180.0,17.37,686,0
25.0,37533.0,5,RENT,2000.0,11.12,650,0
25.0,97011.0,4,MORTGAGE,11000.0,9.5,576,0
25.0,41329.0,2,RENT,5500.0,11.01,625,0
29.0,16443.0,4,RENT,1625.0,7.65,656,0
28.0,48997.0,2,RENT,5000.0,10.64,617,0
24.0,144886.0,0,MORTGAGE,20000.0,8.99,565,0
25.0,38997.0,2,RENT,1500.0,7.41,684,0
25.0,38186.0,4,RENT,5181.0,6.04,509,0
23.0,203531.0,0,MORTGAGE,14073.0,11.05,544,0
27.0,48673.0,4,RENT,9240.0,14.27,644,0
32.0,63470.0,11,MORTGAGE,8000.0,10.15,700,0
30.0,74450.0,8,MORTGAGE,15000.0,12.46,546,0
28.0,72906.0,7,MORTGAGE,16000.0,6.6,634,0
25.0,87180.0,1,MORTGAGE,25000.0,11.81,549,0
25.0,58619.0,3,RENT,8000.0,10.7,687,0
25.0,61522.0,0,RENT,4800.0,6.03,555,0
23.0,52873.0,1,RENT,1000.0,7.51,647,0
29.0,56286.0,8,RENT,11333.0,14.06,667,0
25.0,76600.0,0,MORTGAGE,8802.0,12.17,628,0
30.0,46096.0,8,RENT,1630.0,8.12,649,0
26.0,84657.0,0,RENT,7500.0,10.58,546,0
24.0,53453.0,0,RENT,10800.0,5.42,652,0
34.0,127956.0,12,MORTGAGE,12000.0,10.69,675,0
31.0,217014.0,7,MORTGAGE,20000.0,14.19,645,0
27.0,36987.0,4,MORTGAGE,12000.0,13.76,674,0
23.0,70678.0,1,MORTGAGE,17484.0,9.55,637,0
41.0,51695.0,17,RENT,2000.0,13.43,642,0
25.0,36760.0,3,RENT,2000.0,13.87,590,0
22.0,48804.0,0,RENT,7000.0,11.31,647,0
32.0,65951.0,10,MORTGAGE,5000.0,6.6,688,0
26.0,81479.0,6,MORTGAGE,9150.0,8.63,635,0
27.0,145854.0,4,MORTGAGE,5364.0,5.82,599,0
29.0,126829.0,10,RENT,14000.0,10.35,673,0
27.0,61144.0,1,RENT,15000.0,10.42,653,0
25.0,55007.0,4,RENT,7795.0,8.08,601,0
26.0,88782.0,2,RENT,1000.0,10.71,598,0
36.0,74253.0,8,OWN,15000.0,10.07,612,0
23.0,114867.0,0,MORTGAGE,10000.0,6.34,608,0
36.0,40992.0,9,RENT,5000.0,12.49,667,0
32.0,68325.0,11,MORTGAGE,15000.0,7.39,646,0
25.0,133410.0,2,MORTGAGE,5564.0,10.64,598,0
24.0,25087.0,3,OWN,15900.0,9.92,603,0
25.0,73019.0,3,MORTGAGE,10000.0,11.52,624,0
28.0,99066.0,9,RENT,21713.0,12.87,658,0
25.0,72448.0,0,MORTGAGE,3000.0,5.99,681,0
26.0,62993.0,1,OWN,9600.0,8.22,588,0
27.0,64563.0,5,RENT,12000.0,14.59,542,0
24.0,130406.0,2,MORTGAGE,5000.0,10.07,556,0
24.0,51367.0,0,OWN,8000.0,7.07,667,0
27.0,40965.0,3,RENT,6000.0,10.9,684,0
22.0,43246.0,3,OWN,3600.0,10.69,511,0
26.0,126962.0,4,MORTGAGE,25000.0,11.68,624,0
29.0,60957.0,5,MORTGAGE,5000.0,10.96,693,0
25.0,63613.0,2,MORTGAGE,6000.0,9.12,656,0
29.0,120750.0,5,MORTGAGE,12015.0,10.28,659,0
28.0,79216.0,5,MORTGAGE,7000.0,10.07,573,0
25.0,60914.0,1,RENT,5109.0,10.49,571,0
33.0,181332.0,8,MORTGAGE,12000.0,10.54,564,0
28.0,72966.0,4,MORTGAGE,3226.0,12.62,513,0
28.0,50704.0,6,RENT,8000.0,12.92,553,0
34.0,51382.0,14,RENT,4887.0,10.53,719,0
28.0,58623.0,9,RENT,4000.0,14.35,529,0
31.0,99870.0,10,MORTGAGE,8000.0,11.68,623,0
25.0,102939.0,2,MORTGAGE,7500.0,11.94,697,0
24.0,70782.0,1,MORTGAGE,3178.0,14.07,675,0
27.0,56215.0,5,RENT,9000.0,7.2,554,0
25.0,91303.0,0,RENT,17000.0,9.32,661,0
27.0,209709.0,4,MORTGAGE,12000.0,12.09,644,0
24.0,55834.0,0,MORTGAGE,7500.0,9.01,676,0
25.0,57233.0,0,RENT,6000.0,7.62,576,0
42.0,103116.0,16,MORTGAGE,10000.0,8.8,611,0
23.0,73298.0,0,RENT,7200.0,13.05,580,0
26.0,55200.0,5,MORTGAGE,7500.0,9.98,658,0
34.0,64351.0,13,RENT,12989.0,10.33,609,0
26.0,109394.0,2,MORTGAGE,5582.0,9.52,659,0
26.0,63539.0,7,RENT,3000.0,9.12,495,0
22.0,79167.0,0,MORTGAGE,8427.0,11.95,637,0
24.0,78869.0,3,RENT,10000.0,15.26,607,0
24.0,68911.0,0,RENT,5565.0,11.83,649,0
25.0,96913.0,3,MORTGAGE,6000.0,6.75,697,0
34.0,95535.0,10,MORTGAGE,4814.0,9.05,662,0
26.0,42917.0,2,RENT,2500.0,9.12,592,0
32.0,19271.0,8,RENT,1793.0,16.85,606,0
22.0,44094.0,0,RENT,4000.0,8.0,566,0
24.0,156984.0,3,MORTGAGE,6000.0,8.12,647,0
35.0,105046.0,13,MORTGAGE,15000.0,10.97,622,0
27.0,222819.0,5,RENT,15000.0,13.82,599,0
29.0,76374.0,8,MORTGAGE,7384.0,10.42,667,0
35.0,87506.0,13,RENT,2429.0,11.57,696,0
31.0,68217.0,8,RENT,6453.0,7.01,652,0
29.0,50192.0,3,MORTGAGE,9000.0,9.93,686,0
31.0,94517.0,8,MORTGAGE,8000.0,9.86,651,0
32.0,90805.0,4,MORTGAGE,12000.0,8.92,568,0
26.0,62120.0,6,RENT,2102.0,7.68,589,0
25.0,156909.0,1,MORTGAGE,3000.0,6.59,651,0
25.0,93565.0,1,RENT,9000.0,7.75,613,0
27.0,70493.0,7,MORTGAGE,13112.0,11.01,629,0
34.0,92784.0,10,MORTGAGE,6147.0,6.5,658,0
37.0,34287.0,12,RENT,1926.0,6.87,543,0
29.0,62227.0,6,MORTGAGE,4000.0,6.39,613,0
23.0,51480.0,0,RENT,7000.0,13.1,555,0
33.0,73167.0,11,MORTGAGE,18000.0,8.52,576,0
26.0,73390.0,3,RENT,9800.0,11.01,613,0
28.0,144999.0,2,MORTGAGE,20000.0,9.49,647,0
31.0,61183.0,6,MORTGAGE,6250.0,12.36,698,0
27.0,40546.0,5,RENT,4000.0,6.3,637,0
26.0,58740.0,2,RENT,10000.0,12.17,642,0
28.0,56195.0,6,MORTGAGE,16661.0,14.67,660,0
26.0,114969.0,4,RENT,2400.0,10.04,623,0
30.0,145048.0,9,RENT,15000.0,10.58,625,0
38.0,43401.0,15,RENT,2000.0,7.2,702,0
23.0,87606.0,1,MORTGAGE,9000.0,9.98,624,0
29.0,25427.0,3,OWN,3900.0,13.05,669,0
24.0,52510.0,0,RENT,10000.0,12.91,562,0
24.0,43693.0,0,RENT,8000.0,10.95,534,0
29.0,43038.0,1,RENT,5000.0,10.9,550,0
31.0,25118.0,10,RENT,4760.0,10.52,688,0
29.0,46210.0,8,RENT,1522.0,9.58,580,0
22.0,64181.0,0,MORTGAGE,4000.0,10.95,636,0
27.0,70222.0,3,MORTGAGE,3000.0,6.62,527,0
23.0,90415.0,0,MORTGAGE,21568.0,10.33,625,0
28.0,57776.0,5,RENT,9000.0,9.87,582,0
27.0,72985.0,3,MORTGAGE,3000.0,13.57,606,0
24.0,54894.0,0,RENT,3593.0,7.5,652,0
25.0,120853.0,0,MORTGAGE,29606.0,17.45,559,0
38.0,149673.0,15,MORTGAGE,12000.0,10.18,704,0
23.0,29857.0,0,RENT,1307.0,5.65,715,0
34.0,46455.0,11,MORTGAGE,10500.0,12.55,556,0
30.0,140763.0,9,MORTGAGE,18000.0,9.03,681,0
25.0,80231.0,5,RENT,7702.0,16.46,685,0
23.0,67083.0,0,MORTGAGE,8000.0,14.03,628,0
26.0,127028.0,6,MORTGAGE,12000.0,11.55,679,0
25.0,58709.0,0,RENT,2000.0,12.26,632,0
24.0,77583.0,0,MORTGAGE,14241.0,8.93,614,0
24.0,58722.0,0,RENT,10000.0,7.14,634,0
34.0,76454.0,9,RENT,18000.0,11.01,645,0
37.0,91181.0,13,RENT,10000.0,7.15,562,0
24.0,28862.0,4,RENT,3500.0,10.78,622,0
29.0,86271.0,6,RENT,10000.0,11.11,681,0
25.0,102860.0,0,MORTGAGE,12500.0,9.55,597,0
28.0,54103.0,5,MORTGAGE,7532.0,7.92,654,0
25.0,52802.0,1,RENT,12000.0,12.9,693,0
26.0,124964.0,5,MORTGAGE,28882.0,11.01,664,0
46.0,53558.0,21,RENT,1661.0,13.12,708,0
29.0,100976.0,3,MORTGAGE,3000.0,9.72,645,0
36.0,91049.0,15,MORTGAGE,14400.0,12.15,704,0
29.0,34104.0,8,RENT,3000.0,11.49,644,0
23.0,54342.0,1,RENT,3377.0,11.01,651,0
31.0,84931.0,11,MORTGAGE,5000.0,11.71,642,0
29.0,106199.0,8,MORTGAGE,2905.0,6.54,607,0
26.0,86399.0,4,MORTGAGE,3406.0,6.07,645,0
23.0,61093.0,0,RENT,3000.0,11.88,644,0
23.0,102828.0,2,RENT,10000.0,6.16,628,0
24.0,126770.0,0,MORTGAGE,25000.0,11.72,653,0
29.0,85235.0,5,RENT,5940.0,8.51,680,0
23.0,60867.0,0,RENT,6000.0,11.86,600,0
24.0,120646.0,1,MORTGAGE,5466.0,14.13,613,0
29.0,86017.0,5,RENT,12000.0,11.8,578,0
30.0,211629.0,8,MORTGAGE,2652.0,12.12,611,0
25.0,51210.0,1,RENT,12248.0,9.18,678,0
23.0,66923.0,0,RENT,1271.0,7.2,688,0
24.0,133079.0,0,RENT,20000.0,10.48,689,0
25.0,44708.0,0,RENT,7000.0,12.38,651,0
25.0,116281.0,3,MORTGAGE,12000.0,10.36,584,0
36.0,180839.0,15,MORTGAGE,7000.0,12.05,557,0
26.0,67171.0,2,RENT,4500.0,7.76,702,0
26.0,37020.0,7,MORTGAGE,6000.0,13.49,620,0
24.0,43737.0,2,RENT,6000.0,8.52,665,0
23.0,52694.0,3,RENT,9000.0,9.63,671,0
23.0,150916.0,0,MORTGAGE,7500.0,8.0,581,0
35.0,62125.0,13,MORTGAGE,12000.0,9.69,714,0
30.0,56112.0,8,MORTGAGE,6000.0,7.23,565,0
26.0,50468.0,4,MORTGAGE,10000.0,11.11,634,0
27.0,141643.0,1,MORTGAGE,2006.0,12.24,658,0
33.0,70631.0,11,RENT,17500.0,13.28,598,0
24.0,217061.0,3,MORTGAGE,5334.0,10.36,596,0
24.0,30989.0,0,RENT,4537.0,10.08,520,0
30.0,61288.0,11,RENT,7000.0,12.82,633,0
31.0,70403.0,7,RENT,12000.0,10.89,711,0
22.0,50649.0,1,RENT,4800.0,12.4,632,0
44.0,29933.0,21,RENT,4435.0,10.11,588,0
25.0,96781.0,1,MORTGAGE,18000.0,10.73,564,0
29.0,58358.0,4,RENT,2000.0,8.47,643,0
37.0,33248.0,13,RENT,5000.0,8.39,729,0
23.0,25126.0,0,RENT,4000.0,9.49,655,0
22.0,29577.0,0,RENT,6000.0,11.2,650,0
25.0,42937.0,0,RENT,6000.0,13.03,601,0
24.0,241245.0,0,RENT,16000.0,13.16,615,0
24.0,65888.0,1,RENT,12000.0,9.79,697,0
32.0,37121.0,7,MORTGAGE,7500.0,11.01,562,0
27.0,61205.0,1,MORTGAGE,8000.0,7.11,592,0
24.0,26888.0,5,OWN,4403.0,12.55,689,0
29.0,117538.0,9,MORTGAGE,25000.0,10.37,613,0
28.0,51343.0,5,RENT,10000.0,10.8,658,0
24.0,73320.0,2,MORTGAGE,10000.0,11.34,690,0
24.0,79099.0,4,RENT,14000.0,11.77,669,0
36.0,36889.0,10,RENT,8875.0,6.11,655,0
29.0,221605.0,4,MORTGAGE,15000.0,15.34,713,0
24.0,57343.0,0,RENT,14000.0,10.35,694,0
37.0,107969.0,15,MORTGAGE,10000.0,11.01,595,0
23.0,63196.0,2,RENT,4800.0,9.48,667,0
31.0,98263.0,12,MORTGAGE,7197.0,9.69,541,0
26.0,195369.0,3,RENT,25000.0,11.26,620,0
24.0,32063.0,2,RENT,5908.0,11.08,635,0
27.0,61181.0,3,RENT,6600.0,10.05,604,0
32.0,163231.0,9,MORTGAGE,6232.0,6.91,661,0
24.0,36247.0,1,MORTGAGE,2500.0,6.76,545,0
30.0,66983.0,8,MORTGAGE,11000.0,10.88,676,0
26.0,103039.0,1,MORTGAGE,1086.0,9.82,647,0
23.0,34290.0,0,RENT,7000.0,7.02,588,0
31.0,85046.0,11,RENT,2000.0,11.12,700,0
22.0,101911.0,0,MORTGAGE,10000.0,10.69,703,0
25.0,44175.0,4,RENT,3000.0,11.01,635,0
23.0,49107.0,1,RENT,11000.0,6.12,615,0
30.0,51424.0,9,MORTGAGE,7826.0,13.09,609,0
28.0,88495.0,4,MORTGAGE,15000.0,11.83,618,0
34.0,60934.0,13,MORTGAGE,4000.0,6.62,639,0
29.0,49949.0,10,RENT,3381.0,12.08,662,0
28.0,64639.0,6,RENT,12833.0,6.26,566,0
25.0,53424.0,3,MORTGAGE,2000.0,6.35,663,0
21.0,19298.0,0,RENT,1508.0,10.74,578,0
39.0,150996.0,19,RENT,10000.0,10.86,572,0
23.0,106158.0,1,MORTGAGE,12000.0,8.22,694,0
24.0,55349.0,3,RENT,5045.0,10.62,596,0
29.0,54835.0,8,RENT,5000.0,11.74,619,0
27.0,112215.0,3,MORTGAGE,6000.0,11.0,674,0
26.0,70429.0,6,MORTGAGE,3000.0,6.92,628,0
25.0,90864.0,2,MORTGAGE,8000.0,16.29,663,0
29.0,102856.0,5,MORTGAGE,8469.0,11.32,420,0
25.0,102993.0,0,MORTGAGE,7500.0,12.37,538,0
24.0,163144.0,0,MORTGAGE,21000.0,10.47,664,0
25.0,30954.0,0,RENT,2500.0,13.37,506,0
35.0,49926.0,13,RENT,4000.0,12.58,632,0
25.0,30182.0,3,OWN,6000.0,11.79,650,0
29.0,59010.0,3,RENT,10000.0,10.62,651,0
23.0,96938.0,1,MORTGAGE,25000.0,10.17,518,0
26.0,89100.0,6,MORTGAGE,25000.0,15.57,620,0
38.0,57457.0,14,RENT,4775.0,11.01,694,0
26.0,60796.0,5,MORTGAGE,10800.0,10.87,594,0
32.0,31810.0,9,RENT,3000.0,9.7,599,0
28.0,81993.0,5,MORTGAGE,1225.0,7.18,690,0
39.0,48882.0,19,RENT,9149.0,8.94,649,0
30.0,101683.0,7,RENT,6000.0,6.09,666,0
31.0,100701.0,10,MORTGAGE,16896.0,11.63,654,0
24.0,46586.0,2,RENT,8000.0,12.69,660,0
25.0,59373.0,0,RENT,12000.0,8.64,604,0
23.0,109076.0,1,RENT,12000.0,8.86,639,0
25.0,37020.0,6,RENT,4800.0,11.18,666,0
28.0,57494.0,2,RENT,3662.0,10.08,574,0
24.0,157549.0,1,MORTGAGE,30000.0,10.79,684,0
33.0,72872.0,10,RENT,10000.0,10.22,652,0
24.0,123202.0,2,OWN,23857.0,9.36,679,0
48.0,44229.0,28,RENT,10000.0,12.87,709,0
23.0,51637.0,0,RENT,4400.0,11.89,598,0
42.0,61523.0,18,MORTGAGE,5000.0,9.29,691,0
30.0,75124.0,10,MORTGAGE,18195.0,13.36,702,0
30.0,66985.0,4,MORTGAGE,6500.0,10.99,612,0
26.0,60804.0,7,RENT,7200.0,7.06,699,0
24.0,75341.0,4,MORTGAGE,10000.0,13.77,577,0
28.0,91539.0,7,MORTGAGE,3000.0,8.31,607,0
32.0,97454.0,8,MORTGAGE,11000.0,9.82,585,0
29.0,111519.0,9,MORTGAGE,11268.0,10.46,534,0
25.0,43884.0,0,RENT,4000.0,11.25,652,0
28.0,162962.0,6,MORTGAGE,5647.0,7.26,649,0
25.0,120834.0,3,RENT,15000.0,7.12,678,0
24.0,57116.0,1,MORTGAGE,10000.0,13.55,680,0
25.0,97109.0,2,RENT,20000.0,13.61,517,0
25.0,55214.0,3,RENT,7000.0,5.82,677,0
23.0,152485.0,0,MORTGAGE,3212.0,14.78,682,0
25.0,92412.0,1,MORTGAGE,20018.0,7.99,679,0
28.0,90732.0,6,MORTGAGE,10000.0,7.95,591,0
23.0,105554.0,2,MORTGAGE,1711.0,8.12,600,0
24.0,108104.0,3,MORTGAGE,8000.0,7.69,625,0
29.0,51455.0,4,MORTGAGE,2500.0,8.1,662,0
24.0,150979.0,5,RENT,15000.0,9.98,652,0
25.0,103374.0,2,RENT,10000.0,13.82,658,0
22.0,70246.0,2,RENT,10000.0,7.02,660,0
23.0,40741.0,0,RENT,7954.0,8.05,596,0
26.0,36750.0,3,RENT,5000.0,10.35,599,0
25.0,63343.0,3,MORTGAGE,2000.0,13.18,601,0
22.0,47911.0,0,MORTGAGE,1000.0,11.01,644,0
23.0,34405.0,3,RENT,2915.0,13.89,659,0
34.0,35248.0,11,RENT,6657.0,10.88,704,0
32.0,91569.0,9,MORTGAGE,3162.0,13.22,665,0
22.0,96147.0,0,MORTGAGE,35000.0,13.13,662,0
28.0,78827.0,5,MORTGAGE,24000.0,11.64,573,0
25.0,101832.0,5,MORTGAGE,2962.0,6.11,664,0
35.0,61061.0,11,RENT,7000.0,12.09,671,0
24.0,105196.0,5,MORTGAGE,7489.0,11.19,695,0
25.0,166821.0,2,MORTGAGE,4678.0,12.87,672,0
36.0,193014.0,15,OWN,24000.0,12.7,660,0
24.0,80085.0,0,RENT,5000.0,10.37,704,0
35.0,73034.0,11,RENT,12000.0,7.33,638,0
29.0,102986.0,5,MORTGAGE,15000.0,9.54,590,0
23.0,35614.0,0,MORTGAGE,8000.0,12.22,526,0
37.0,109009.0,15,MORTGAGE,14000.0,11.84,679,0
24.0,82289.0,1,MORTGAGE,1000.0,7.96,653,0
25.0,38493.0,2,RENT,6000.0,7.64,686,0
29.0,144902.0,7,MORTGAGE,35000.0,8.9,631,0
33.0,62376.0,11,RENT,1118.0,10.21,627,0
28.0,91041.0,3,RENT,4000.0,12.85,579,0
23.0,100446.0,0,RENT,12000.0,9.08,534,0
32.0,207160.0,12,MORTGAGE,16000.0,8.84,651,0
30.0,81312.0,9,MORTGAGE,15000.0,12.23,714,0
25.0,63727.0,0,RENT,12000.0,13.08,681,0
27.0,45863.0,3,RENT,8000.0,12.87,583,0
28.0,44221.0,6,RENT,5756.0,11.52,665,0
24.0,58494.0,2,RENT,4751.0,10.25,657,0
27.0,55051.0,8,RENT,10000.0,10.88,670,0
33.0,31886.0,10,MORTGAGE,5000.0,10.65,706,0
37.0,206229.0,14,RENT,16542.0,11.45,636,0
28.0,90735.0,5,MORTGAGE,7200.0,14.69,683,0
23.0,29576.0,0,RENT,5000.0,6.73,614,0
31.0,63325.0,7,RENT,5000.0,12.96,638,0
28.0,73025.0,7,RENT,4500.0,13.34,685,0
23.0,46491.0,0,RENT,7000.0,12.12,654,0
25.0,120889.0,1,MORTGAGE,9000.0,11.32,551,0
23.0,73240.0,2,RENT,9000.0,6.14,607,0
23.0,90968.0,0,RENT,5000.0,12.23,572,0
22.0,70084.0,0,MORTGAGE,4000.0,7.83,639,0
28.0,103007.0,6,RENT,8989.0,10.44,605,0
29.0,51570.0,5,RENT,7500.0,12.13,658,0
24.0,48775.0,0,RENT,7500.0,11.39,590,0
34.0,74497.0,12,MORTGAGE,1174.0,10.63,580,0
22.0,42404.0,0,OWN,4000.0,10.52,475,0
26.0,44285.0,2,MORTGAGE,6000.0,9.84,608,0
36.0,97153.0,14,RENT,14512.0,11.4,607,0
30.0,282562.0,7,MORTGAGE,23011.0,9.93,569,0
29.0,108761.0,6,MORTGAGE,22000.0,9.04,647,0
23.0,52837.0,2,RENT,7995.0,9.75,506,0
37.0,54887.0,14,RENT,6000.0,10.18,664,0
24.0,44861.0,1,RENT,10872.0,10.09,635,0
22.0,72968.0,3,MORTGAGE,6000.0,10.83,673,0
24.0,88642.0,1,RENT,10000.0,10.26,577,0
23.0,36646.0,1,RENT,8000.0,11.6,622,0
25.0,87317.0,0,MORTGAGE,2100.0,7.7,642,0
28.0,65618.0,6,MORTGAGE,9135.0,9.17,589,0
26.0,47677.0,7,RENT,10000.0,10.42,714,0
29.0,29720.0,7,OWN,10000.0,5.82,676,0
25.0,63214.0,1,MORTGAGE,8389.0,12.67,630,0
28.0,85990.0,5,MORTGAGE,7583.0,6.74,683,0
28.0,63472.0,3,MORTGAGE,5000.0,13.69,634,0
25.0,56901.0,0,MORTGAGE,13069.0,11.53,623,0
33.0,67300.0,10,MORTGAGE,8000.0,11.09,718,0
25.0,66997.0,0,MORTGAGE,15000.0,10.41,682,0
32.0,173575.0,11,MORTGAGE,21000.0,10.56,695,0
22.0,34720.0,3,MORTGAGE,10647.0,10.93,574,0
24.0,51151.0,0,RENT,10000.0,11.74,635,0
28.0,38396.0,5,MORTGAGE,15000.0,8.01,696,0
26.0,49382.0,4,RENT,6583.0,10.21,628,0
28.0,67260.0,0,MORTGAGE,6500.0,9.72,650,0
26.0,61348.0,3,RENT,10000.0,7.33,652,0
31.0,73294.0,6,MORTGAGE,15000.0,11.38,698,0
28.0,53594.0,3,MORTGAGE,10827.0,8.5,619,0
35.0,87386.0,9,MORTGAGE,13024.0,10.58,583,0
22.0,72667.0,2,MORTGAGE,7000.0,7.14,594,0
32.0,90064.0,7,RENT,8124.0,8.72,656,0
31.0,90934.0,6,MORTGAGE,6094.0,10.13,632,0
28.0,28205.0,6,RENT,3000.0,9.19,587,0
24.0,37310.0,0,RENT,2000.0,7.71,662,0
30.0,61291.0,8,MORTGAGE,3984.0,10.86,687,0
24.0,47293.0,0,RENT,2080.0,9.65,597,0
25.0,54736.0,1,RENT,11100.0,13.11,647,0
31.0,96922.0,5,RENT,10000.0,9.54,569,0
30.0,31036.0,9,RENT,7000.0,10.06,616,0
29.0,38321.0,9,MORTGAGE,9959.0,8.66,612,0
31.0,36909.0,5,RENT,7200.0,15.76,624,0
26.0,120837.0,5,MORTGAGE,12000.0,6.26,650,0
25.0,72704.0,2,RENT,10000.0,9.61,681,0
23.0,60193.0,0,MORTGAGE,5000.0,9.33,532,0
45.0,73175.0,22,RENT,15000.0,11.97,689,0
30.0,26447.0,8,RENT,1721.0,12.69,542,0
25.0,57672.0,0,RENT,5019.0,11.45,635,0
24.0,60669.0,0,MORTGAGE,9000.0,12.05,700,0
26.0,87325.0,4,RENT,8000.0,11.7,651,0
26.0,126827.0,5,MORTGAGE,20000.0,11.59,632,0
28.0,69298.0,6,MORTGAGE,12285.0,8.04,679,0
32.0,102070.0,8,RENT,14373.0,12.25,581,0
29.0,90941.0,7,MORTGAGE,4040.0,8.65,584,0
34.0,43231.0,11,RENT,5000.0,6.95,626,0
23.0,55046.0,1,RENT,1225.0,12.91,664,0
34.0,162530.0,10,MORTGAGE,10000.0,7.37,551,0
25.0,48934.0,3,RENT,5000.0,12.82,633,0
30.0,46981.0,6,MORTGAGE,8000.0,15.73,622,0
26.0,69873.0,0,RENT,1973.0,13.22,628,0
